NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR
30072,1754729270,14.34663159,0.0060167,99.0779,2.9798,279.1846,80.2534,819.233,733.143,0.0022113
30073,1754599636,14.17526784,0.0052186,99.3984,185.5107,276.6768,137.2016,871.367,796.095,0.00098904
30074,1754534522,14.11991589,0.00988575,99.1392,282.913,149.7133,210.9802,924.047,781.086,0.0012091872
30075,1754689087,13.9247599,0.0091432,99.3813,269.78,156.4162,18.4921,986.697,853.241,0.00015367
30076,1754689592,13.76185043,0.0176417,99.2252,211.3887,65.8897,354.1303,1107.216,847.686,0.00027694
30077,1754739681,14.07056826,0.0020337,98.7669,240.9795,256.4887,239.3349,884.202,854.723,-5.3539e-06
30078,1754695891,14.21979312,0.0051674,98.8408,295.5203,281.4048,260.6837,855.857,781.48,0.0012095
30079,1754672353,14.00708763,0.0084517,99.0648,277.4484,286.9334,191.5058,952.783,829.904,6.1243e-05
30080,1754715954,14.10665324,0.0134316,98.6822,205.7907,57.0327,324.9247,954.279,759.917,0.00011918
30081,1754690205,13.98110046,0.0075732,98.9165,220.6628,326.6251,94.0462,955.471,845.228,0.00019036
30082,1754698009,15.07130763,0.0080977,98.8171,129.8187,224.5509,134.9187,601.036,488.914,0.00089735
30086,1754669960,14.03659148,0.0062187,98.9265,256.7552,125.7459,350.2983,926.297,836.01,0.00028746
30087,1754665395,14.35292746,0.0231509,98.3968,256.2104,137.7438,343.0781,939.676,608.515,0.0002551
30088,1754715170,14.35411188,0.0201826,98.3406,209.3899,262.6995,159.2985,918.045,629.36,0.00020895
30089,1754717366,14.3006707,0.0073373,98.9075,123.7364,215.4728,297.1889,844.114,738.903,0.00015326
30090,1754731445,14.2868096,0.0058846,99.4028,24.6793,110.263,280.443,838.363,753.927,0.00045911
30092,1754735012,14.38569847,0.008296,98.922,35.6769,260.3577,128.9094,822.474,703.985,0.00036692
30093,1754662845,14.42817845,0.0071151,98.8844,89.9259,353.5192,70.8933,799.917,698.494,0.0005068
30095,1754673223,14.77062458,0.0179458,99.2216,123.4557,5.7248,354.5952,764.535,512.693,0.0015275
30096,1754709854,14.31408113,0.0079149,99.1593,293.6497,236.2339,123.1284,843.741,730.318,0.00023019
30099,1754711113,14.25700793,0.0060983,98.5529,296.582,251.7423,137.7074,849.951,762.328,0.00022655
30102,1754681487,14.21893942,0.0142372,98.3834,234.7649,7.8993,173.5588,921.423,716.49,0.00022495
30103,1754687743,14.24456922,0.0064928,99.2266,195.887,119.4414,301.1778,856.994,763.648,0.00039558
30104,1754703339,14.25164066,0.007557,98.3733,63.8762,116.7349,34.5806,862.248,753.638,0.00059832
30105,1754716069,14.21056565,0.0200878,98.5806,210.5971,77.9223,284.4385,966.414,677.153,0.00036847
30106,1754670454,14.7424903,0.0060343,98.9309,114.3653,235.7827,178.8395,689.933,605.143,0.0019451
30107,1754622315,14.14365574,0.0126311,98.8665,278.0891,275.6695,83.0087,935.703,753.244,9.4531e-05
30108,1754717974,14.16946434,0.0198132,98.6468,210.3351,22.927,354.112,978.629,692.771,0.00036109
30109,1754694639,14.17220676,0.0167638,98.5008,219.7929,235.4504,179.2978,955.685,713.854,0.00023362
30110,1754682259,13.56134138,0.0267318,98.8963,341.5979,317.4384,40.631,1248.338,851.215,0.00019421
30112,1754683386,14.21596418,0.0203853,99.263,188.2811,105.5647,256.8133,966.696,673.226,0.00055951
30113,1754656351,14.43276168,0.0042444,99.0505,64.7729,18.1434,41.5969,777.941,717.452,0.0012157
30114,1754692850,14.095217,0.0082573,98.7456,226.8534,115.6407,304.4754,920.787,801.235,0.0001973
30115,1754729639,14.19130916,0.0069365,98.6364,251.852,62.7893,312.0304,878.283,778.308,0.00079114
30116,1754675396,14.28043936,0.0020312,99.4069,282.0877,344.5669,142.1183,812.855,783.702,0.00090461
30117,1754693318,14.0701317,0.01639,98.7924,212.684,203.0597,212.331,988.403,750.822,7.3526e-06
30118,1754678484,14.05055192,0.0085394,98.8029,228.192,53.0591,128.0042,938.293,814.396,0.00022352
30119,1754738435,14.21122273,0.0131944,97.9165,228.2068,303.039,222.7828,916.558,726.566,0.0010356
30120,1754686616,14.26229206,0.0063856,98.8594,301.2707,215.8719,208.8577,850.229,758.5,0.0014733
30121,1754718098,14.37440827,0.0032768,102.1619,190.8742,124.3863,291.051,790.382,743.555,0.0019711
30122,1754718414,14.9373021,0.0045715,95.8801,213.3301,282.6335,95.0192,618.157,554.481,0.0072221
30123,1754709269,14.2460454,0.0233699,96.9084,187.917,107.3962,255.2922,977.806,641.843,0.00078454
30124,1754709307,14.13593447,0.0145324,99.1447,272.1982,99.4859,286.2737,952.103,742.103,0.00095432
30125,1754703424,14.21189949,0.0348054,98.7224,320.9834,348.1441,191.6732,1071.914,570.753,0.00042274
30127,1754660674,14.35545051,0.0090118,98.2142,82.8833,97.8088,263.3341,837.705,708.811,0.0016788
30128,1754677034,14.4244658,0.0115692,96.9834,241.9376,158.8944,262.2036,832.9,667.957,0.0018853
30129,1754684688,14.01308018,0.0189079,98.0117,177.8132,90.8842,299.6722,1026.683,751.86,0.0002275
30131,1754682867,14.1950996,0.0085597,99.0782,309.4135,156.6732,323.0649,888.686,765.339,0.0021364
30132,1754726837,13.94666428,0.0106153,99.5568,170.3639,27.4804,126.1224,989.716,834.935,0.00032825
30133,1754735222,14.05925546,0.008447,98.3218,38.1262,257.1866,131.795,934.603,812.097,0.0009736
30134,1754611922,14.13069173,0.001894,98.7046,242.5607,182.7847,209.5039,862.578,835.202,0.00031597
30135,1754685090,15.26902011,0.0028704,98.8841,170.8977,53.5089,6.0569,504.782,465.382,0.0096336
30136,1754714511,13.95140576,0.0130259,98.5644,122.9921,58.3809,94.9802,1005.617,815.73,0.00045152
30138,1754693198,14.19408476,0.0021178,98.7727,275.4657,139.6052,38.6337,842.616,812.096,0.00067011
30139,1754704480,14.03095491,0.0130701,98.3809,74.5807,286.5669,226.736,978.003,788.193,0.00065596
30140,1754710097,14.1978622,0.0040218,98.8366,284.2325,310.6182,77.4939,855.052,797.104,0.0010279
30141,1754674022,14.48494522,0.0020158,99.0124,133.8296,52.8195,307.4833,744.902,716.242,0.0016965
30142,1754669264,14.09560408,0.0101801,99.1359,294.5737,301.6302,57.4966,934.572,787.185,0.00093959
30143,1754699514,14.0203944,0.0102423,98.7399,49.434,282.9856,229.7282,961.153,812.334,0.00064528
30144,1754740336,13.91593616,0.0125384,99.0014,217.877,272.0861,242.2785,1014.599,831.508,0.00036316
30145,1754747164,14.12268299,0.0094731,99.2697,326.7395,138.3451,235.6798,920.11,783.134,0.0030874
30146,1754698579,13.86331734,0.0179917,98.0143,38.4776,112.1485,44.6958,1073.209,809.823,0.00056063
30148,1754642384,13.88185982,0.0135713,99.5342,6.804,173.0734,217.4733,1034.246,835.748,0.00055326
30150,1754608152,13.86347713,0.0146482,98.9807,0.9052,318.9093,158.2109,1048.679,834.241,0.00025439
30151,1754693472,13.84179409,0.0162996,99.0665,233.2432,256.5992,164.0441,1068.533,829.671,0.00040521
30152,1754682943,13.95630915,0.0168495,99.0872,80.229,70.0558,291.8666,1031.75,786.182,0.0019386
30153,1754689966,13.78496101,0.0200855,100.4524,198.3934,325.6432,57.1204,1116.803,821.652,0.00078716
30154,1754534859,13.8540346,0.0183219,98.4606,273.2582,188.2961,201.1901,1078.955,810.616,0.001179
30155,1754708857,13.7287639,0.0239096,99.7554,292.1583,307.3941,50.5652,1165.416,813.113,0.0016165
30156,1754711006,13.80174185,0.0198472,98.9034,195.2446,239.1462,180.6653,1108.977,817.565,0.001086
30157,1754630552,14.42633352,0.0037936,98.7178,314.2393,210.2791,179.1859,776.854,722.773,0.0012873
30160,1754683780,13.42652681,0.0346112,98.8681,184.1815,85.2703,307.9129,1358.223,840.609,0.00098938
30161,1754693618,13.49159224,0.0326667,100.4906,201.557,201.2493,169.9165,1318.836,831.875,0.0011525
30162,1754732462,13.52674103,0.0315622,99.4984,282.5273,305.1345,67.658,1297.279,827.597,0.0014293
30163,1754725486,13.38417085,0.0375573,98.6948,354.1007,188.1387,201.6601,1396.612,833.755,0.0020401
30167,1754681932,14.4789183,0.0145413,98.9772,298.2404,171.276,313.8608,835.943,629.146,0.00043286
30168,1754714295,14.5011449,0.010476,97.399,308.5948,187.4016,172.564,799.692,650.861,0.0017373
30169,1754675262,14.53756535,0.0224893,98.3496,290.1657,256.1025,227.0104,872.892,553.924,0.0010088
30170,1754692480,14.00094445,0.0073592,98.8363,212.1365,265.6189,148.5309,946.983,839.957,0.00016665
30171,1754661328,13.96741828,0.0184243,98.419,88.976,260.39,97.6407,1039.29,770.913,9.1919e-05
30172,1754737603,14.11519632,0.0069122,99.2184,196.9441,190.5771,293.8095,904.169,804.187,0.001057
30173,1754710344,14.10557168,0.0080328,98.9861,291.9414,282.9359,106.061,915.59,799.346,0.0011093
30174,1754711692,14.71201754,0.0023989,98.7755,359.3967,87.6235,86.1958,674.113,640.359,0.0036695
30175,1754692403,13.83717232,0.0146801,99.3993,277.1475,186.6702,351.3732,1058.322,843.145,0.00039702
30177,1754728206,13.61978683,0.0455692,98.607,179.0379,108.6407,40.7576,1366.027,690.997,0.0011591
30178,1754685604,13.58229512,0.0286753,102.2727,63.1267,53.7136,59.0698,1254.914,829.357,0.0012663
30181,1754740332,14.27907756,0.0041567,98.849,303.0135,5.2433,108.5041,828.567,768.903,0.0011356
30182,1754622708,13.96385194,0.0074864,99.0847,272.874,9.8166,10.2179,960.876,851.807,9.8125e-05
30183,1754666426,14.12346511,0.0025483,98.8044,265.1783,250.8046,230.9256,869.778,832.932,0.00038689
30191,1754695453,14.75494482,0.0100919,98.7912,281.174,300.2463,183.7265,714.447,572.722,0.00061425
30193,1754673465,14.47933619,0.010878,98.7596,124.3172,152.9025,263.5033,809.756,655.059,0.00044171
30196,1754680709,14.2579024,0.0087111,98.6417,315.0262,70.1357,45.6669,868.419,743.259,5.3516e-05
30197,1754718388,14.36316032,0.0057494,98.9305,141.9197,223.5136,299.5237,811.8,729.597,0.00051006
30198,1754711240,14.4815348,0.0109876,98.4373,352.0712,220.3231,315.1355,809.808,653.568,0.0013377
30199,1754667790,14.37604336,0.0078471,98.398,247.2798,326.9048,153.6821,822.491,710.363,0.00062674
30200,1754721667,14.22137288,0.0148034,99.1222,51.7242,97.7285,264.0728,924.665,711.606,0.00015084
30201,1754636240,14.22580452,0.002859,99.387,346.1751,311.6138,48.2589,837.211,796.071,0.00028168
30202,1754679705,14.49363439,0.0043023,98.6423,314.7626,81.7402,278.8666,758.302,697.159,0.0019087
30205,1754688050,13.87915534,0.0121747,98.9869,336.8052,160.7205,322.3384,1024.994,846.9,0.00026102
30206,1754743921,14.48564939,0.0147711,98.2283,223.8541,59.6138,301.9563,835.341,625.341,0.00044942
30207,1754682382,13.79031186,0.0261207,98.5616,343.3853,129.0191,356.217,1159.196,775.458,0.00026002
30208,1754693337,14.23161836,0.0032633,98.5597,225.3226,276.484,113.0879,838.154,791.209,0.00040062
30209,1754692497,14.12647093,0.0038428,98.7089,221.1723,236.5158,180.8943,878.107,822.552,0.00032262
30210,1754669808,14.07927294,0.0057728,99.2056,268.0526,126.8821,358.7841,908.297,824.654,0.00042403
30212,1754743821,13.96880107,0.00967,99.4755,83.2523,216.047,143.4145,975.045,834.197,0.00043422
30213,1754669863,14.10714538,0.0070951,99.1304,295.0998,236.5648,277.3548,908.263,805.596,0.0011716
30214,1754712742,14.29521675,0.0022515,98.7322,293.983,52.9576,336.0674,809.479,777.186,0.0010498
30217,1754716940,14.2457161,0.0141421,98.4174,209.9991,107.2811,254.3899,911.59,708.281,0.00023562
30218,1754627975,14.26875098,0.0070669,98.9914,305.9519,260.0441,129.0132,852.94,751.454,0.0013596
30221,1754691945,14.45431625,0.014658,98.9636,301.5977,56.5427,304.9678,844.957,636.264,0.00022035
30222,1754687943,14.04024376,0.0038035,98.859,257.5376,29.1777,148.7425,907.501,852.289,-4.3899e-05
30224,1754672040,13.89730153,0.0110954,99.4999,256.9572,320.5021,163.2556,1010.661,848.497,0.00022591
30225,1754703351,14.1506976,0.0100882,98.675,251.366,85.6089,302.655,914.916,769.238,0.00017923
30229,1754705986,14.57891977,0.0040338,99.0761,269.2412,62.8529,326.8945,728.543,671.439,0.0015268
30231,1754704012,14.11291898,0.0129193,98.8218,268.0631,25.3631,4.6019,948.403,761.51,0.00047712
30232,1754698823,14.62373374,0.0138993,98.7046,54.3405,18.4902,133.4413,783.703,587.343,0.00057802
30234,1754722704,14.16639019,0.0067657,98.6392,235.7041,75.5222,308.6815,885.558,787.93,0.00029557
30235,1754682179,14.08532348,0.0153482,98.7603,242.5768,234.1493,307.5858,975.56,753.24,0.00027628
30237,1754716090,14.38488388,0.0013589,98.8258,320.2556,324.4494,65.4045,773.204,753.794,0.0015217
30239,1754522326,11.36676148,0.14016086,99.5025,49.7119,254.3532,89.8878,3148.587,806.332,0.0095044184
30241,1754709049,14.09339305,0.0147124,99.1332,352.0866,72.0161,107.971,968.15,755.121,0.00020236
30242,1754726557,14.17257781,0.001165,98.698,258.2649,56.2635,4.8609,843.047,826.241,0.0004187
30243,1754635348,14.12791324,0.001348,98.699,235.3138,118.2333,303.9701,859.581,840.094,0.00027243
30244,1754734943,14.1477578,0.0009146,99.1564,107.976,309.9971,227.9594,849.682,836.473,0.00026021
30245,1754715871,13.78614948,0.0192526,98.8784,216.5917,226.7423,131.7524,1110.253,827.358,0.0007265
30246,1754693873,13.36926832,0.037103,98.6591,23.0502,55.8923,64.0198,1398.982,842.52,0.00022248
30247,1754718309,14.5426024,0.0208685,98.2794,129.2076,20.8282,128.8399,859.726,563.814,0.003742
30248,1754735994,14.53530082,0.0033472,99.1019,34.2314,166.5082,193.7014,737.883,690.405,0.0042539
30249,1754691798,14.5251257,0.0030349,98.9602,16.3809,66.2227,84.8736,738.99,695.922,0.0032032
30250,1754740001,14.01419114,0.0069891,98.7458,218.5806,211.6606,300.6434,939.677,838.097,0.0001115
30251,1754655680,14.28895826,0.0051826,99.0601,53.9798,336.1934,77.6747,832.604,758.248,0.00030475
30252,1754727060,14.09442533,0.0065643,98.7515,239.9136,236.0355,134.7879,908.804,813.76,0.00036921
30253,1754681702,13.72453058,0.0224586,98.7532,319.5879,16.082,104.9858,1156.275,825.284,0.00073327
30257,1754697439,14.09632969,0.0059975,98.7454,223.0787,95.0748,285.0512,904.044,817.215,0.0001637
30259,1754684909,14.50837864,0.024418,98.7806,67.0533,289.5869,82.7239,896.309,549.522,0.00018776
30261,1754735371,15.51176792,0.005662,98.7734,234.1963,15.3014,344.993,451.744,374.838,0.0014818
30263,1754720556,14.00671824,0.0143627,98.915,339.2191,348.5793,40.2296,995.883,787.06,0.0010248
30264,1754694082,14.06983945,0.0107163,98.9809,276.9479,279.9688,261.1806,947.383,792.043,0.00083663
30265,1754548096,14.54880077,0.0030774,98.6621,323.4538,46.6506,342.2627,731.568,687.944,0.0016015
30266,1754710313,14.14204771,0.0084608,99.0527,283.7002,61.6575,319.7137,906.134,783.907,0.0012245
30267,1754647954,14.22535649,0.0058472,98.8585,290.9077,246.8993,112.6015,858.862,774.722,0.00096151
30270,1754692942,14.11195658,0.0007541,98.7097,238.465,155.224,275.3094,860.74,849.83,9.0684e-05
30272,1754674468,14.13895432,0.0052225,98.9099,288.8402,101.7443,258.9595,883.803,808.346,0.0008382
30273,1754679092,14.02374479,0.0060141,98.849,239.0013,240.0684,296.6467,929.271,841.902,0.00042361
30274,1754703357,14.48435712,0.000437,99.2969,336.8493,188.2847,348.9578,733.871,727.658,0.0020519
30275,1754677023,14.42918007,0.0040576,98.6345,303.2337,202.3387,283.6993,777.794,719.957,0.0014038
30276,1754651589,14.26027563,0.0027043,98.8692,290.4984,96.3998,264.0262,824.467,785.616,0.00095286
30277,1754672147,14.12795456,0.0125186,98.9846,290.9627,173.6228,318.6682,940.307,759.34,0.0010035
30279,1754680152,14.22450186,0.0221859,99.1359,150.6689,72.7416,307.5679,976.713,657.448,0.00065089
30280,1754736739,13.98209821,0.0079592,98.7646,216.325,317.7189,196.521,957.931,842.075,0.00041099
30281,1754695068,14.1033576,0.0027743,98.7462,214.1024,232.7642,152.2784,878.301,838.149,0.00018038
30282,1754699798,14.12785837,0.0210789,98.5023,230.4824,2.569,19.537,1002.214,697.498,0.0003296
30283,1754721043,14.01892345,0.0183481,98.859,218.3726,32.9045,339.0657,1020.558,753.946,0.00023464
30284,1754710109,14.27497848,0.0039303,98.7303,289.6995,115.1876,277.3325,828.321,771.896,0.0013451
30286,1754745442,14.12658634,0.0064936,98.6906,229.605,129.2782,358.1667,897.229,803.352,9.6719e-05
30287,1754668998,13.68116121,0.0414431,98.6536,267.5891,347.2193,127.5197,1312.38,700.308,0.00049683
30288,1754710648,14.3110039,0.0019889,99.4022,292.4976,328.8375,60.9903,802.31,773.804,0.001452
30289,1754717381,14.24236731,0.0036489,98.9285,315.5926,333.8171,54.7795,837.295,784.829,0.0016553
30290,1754684133,14.66051987,0.0022879,102.6276,254.6886,37.142,139.7478,689.836,657.568,0.0037946
30291,1754674847,14.5127329,0.0120153,97.2378,126.6742,57.5584,3.187,806.799,636.191,0.00243
30293,1754675695,14.47840956,0.0078656,99.2588,39.663,128.3698,251.1538,788.642,676.78,0.00070723
30294,1754718198,14.34577313,0.0198471,98.3451,213.523,324.3253,52.0922,918.472,634.475,0.00028801
30295,1754684183,14.24903564,0.0094889,98.5213,247.0122,90.1943,89.7161,877.015,740.623,0.00016715
30297,1754681600,14.17559211,0.0396731,98.7971,172.6374,118.3926,305.621,1119.734,547.508,0.0021375
30298,1754716484,14.18592096,0.0050696,99.0051,310.1743,124.9272,255.953,866.663,793.577,0.0016933
30299,1754737728,14.06908571,0.0104331,99.1022,292.8644,357.8141,20.2382,945.592,794.352,0.00090386
30300,1754536651,14.2512464,0.0075991,99.0474,284.4268,301.9606,87.4854,862.684,753.467,0.0013104
30301,1754670617,14.47741392,0.0072223,98.6403,8.59,312.3751,57.4639,784.396,681.678,0.0021079
30302,1754674393,14.11267961,0.0108832,98.5539,134.2001,116.1378,245.1039,933.758,776.318,0.0013747
30303,1754712611,14.24022494,0.0076471,99.0254,295.0245,284.3171,74.9525,866.765,756.801,0.0015556
30304,1754664861,14.14598031,0.0075626,99.0409,291.4658,45.9731,314.7639,898.298,789.066,0.0007287
30305,1754707940,13.60149642,0.0266394,98.5649,176.4348,70.2511,308.5462,1232.636,837.665,0.00027559
30306,1754679930,14.27303557,0.0114531,98.5989,263.9181,6.7793,353.4905,882.981,718.54,0.00081377
30309,1754668767,13.93397122,0.0093706,99.2439,278.0399,173.7562,186.4789,985.109,848.395,0.00034807
30310,1754654762,14.07978603,0.0241911,98.6765,244.9237,355.0922,4.7879,1041.55,691.048,0.00048787
30311,1754699997,13.77764283,0.0165655,99.1381,321.3982,170.2324,190.2114,1093.585,850.073,0.00029168
30312,1754684463,14.43109534,0.0011251,98.8741,294.7579,217.8407,206.7486,756.263,740.227,0.0019605
30313,1754679793,14.24044462,0.0057211,98.8804,305.6022,341.3222,137.5897,852.843,770.575,0.001027
30314,1754726865,14.00582323,0.0144551,98.3816,62.4325,351.3602,8.508,996.869,786.694,0.00077828
30315,1754698128,14.18864483,0.0035425,98.6063,234.1796,3.6405,25.7679,854.73,803.666,0.00025154
30316,1754679897,14.5249656,0.0039797,98.6491,319.0569,65.7055,294.8289,745.747,689.27,0.0022522
30317,1754690784,14.06855555,0.0024,98.7838,224.9621,270.4247,89.4172,887.55,852.758,0.00012358
30320,1754694525,13.98464608,0.0084668,99.206,279.9214,279.2166,207.3446,960.734,837.504,0.00024901
30321,1754679807,14.16394174,0.0059877,98.6524,223.2742,237.9744,300.1659,880.781,794.37,0.00022747
30322,1754734389,14.0541965,0.0125706,98.4114,88.1055,248.9188,109.8502,966.268,783.913,0.0007932
30325,1754680079,14.09048367,0.0015142,98.7442,243.9323,248.9175,111.0377,873.596,851.668,8.7624e-05
30326,1754695555,13.85410308,0.0142368,98.6662,117.8079,13.4092,347.0788,1049.016,840.507,0.00015653
30327,1754626863,14.165753,0.0119693,98.4487,120.7527,148.0307,11.835,923.32,750.601,0.0011291
30328,1754679073,14.12388629,0.0005858,98.6912,234.7019,149.3671,24.623,855.446,846.976,0.00011429
30329,1754744235,13.86591249,0.0142567,99.2547,142.2004,11.5302,161.8417,1044.944,836.262,0.00035897
30330,1754660314,13.81426005,0.0189389,98.8788,220.1778,163.7592,319.8218,1097.789,819.881,0.00086612
30331,1754643146,13.9762913,0.009638,98.9729,257.9261,356.5475,23.0282,972.185,831.853,0.00013141
30332,1754690077,13.76549594,0.0178797,99.6938,189.9081,70.1359,353.9235,1107.645,844.66,0.0004087
30334,1754692906,13.91662146,0.0144774,99.0204,323.8815,324.6618,98.7824,1028.512,817.115,0.0011229
30335,1754737941,14.01224067,0.0135413,98.8892,215.8849,120.0169,31.2449,987.976,791.147,2.9077e-05
30336,1754682441,14.1907067,0.0043819,98.6126,245.3663,12.4146,168.8656,860.078,796.921,0.00025427
30338,1754676863,14.45406116,0.0278403,98.474,290.418,215.9736,270.9399,938.885,542.504,0.00071071
